Course name,Course#,Section#,Total grades,GPA,A,AB,B,BC,C,D,F,S,U,CR,N,P,I,NW,NR,Other
Spring 2015-2016
AGRICULTURAL AND APPLIED E
,990,12,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,14,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Research,,Course Total,5,,***,,,,,,,,,,,,,,,,,,,,,,,,
130,AGROECOL,Dept. Total,35,4,48.6,0,0,0,0,0,0,5.7,0,37.1,0,8.6,0,0,0,0,,,,,,,,,
Summary by Level,,#,,Ave,A,AB,,B,BC,,C,,D,,F,S,,U,CR,N,P,I,NW,NR,Other,,,,
130,AGROECOL,Grades,,GPA,,,,,,,,,,,,,,,,,,,,,,,,,
,Special,,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,Graduate,,34,4,47.1,0,0,0,0,0,0,5.9,0,38.2,0,8.8,0,0,0,0,,,,,,,,,
,,Dept. Total,35,4,48.6,0,0,0,0,0,0,5.7,0,37.1,0,8.6,0,0,0,0,,,,,,,,,
AGRONOMY
Introduction to Global Health,203,1,12,3.75,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,299,9,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,299,10,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,299,16,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Independent Study,,Course Total,3,,***,,,,,,,,,,,,,,,,,,,,,,,,
Cropping Systems,300,1,39,3.462,59,5.1,20.5,5.1,7.7,2.6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Plant Nutrition Management,326,1,8,3.438,37.5,37.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Plant Breeding&Biotechnolgy,338,1,32,3.371,46.9,15.6,15.6,12.5,3.1,0,3.1,0,0,0,0,0,3.1,0,0,0,,,,,,,,,
Plant Cell Cult. & Genet. Eng.,340,1,9,3.611,55.6,11.1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
World Hunger & Malnutrition,350,1,38,3.303,21.1,36.8,26.3,13.2,2.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Diag Nutrient/Pest of Crops,354,1,15,3.643,46.7,33.3,6.7,6.7,0,0,0,6.7,0,0,0,0,0,0,0,0,,,,,,,,,
,375,1,6,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,375,4,14,2.75,7.1,28.6,35.7,7.1,7.1,7.1,7.1,0,0,0,0,0,0,0,0,0,,,,,,,,,
,375,5,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Special Topics,,Course Total,24,3.154,33.3,20.8,25,8.3,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cropping Systems-Tropics,377,1,24,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,399,3,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,399,7,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Coord Intrnshp/Cooprtv Educ,,Course Total,2,,***,,,,,,,,,,,,,,,,,,,,,,,,
Senior Capstone Experience,500,1,16,3.938,87.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Principles-Plant Breeding,501,1,13,2.846,15.4,30.8,15.4,0,30.8,7.7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Ethics of Modern Biotechnology,565,1,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,699,2,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,699,8,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,699,10,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Special Problems,,Course Total,3,,***,,,,,,,,,,,,,,,,,,,,,,,,
,799,1,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
